Monomer 1,Monomer 2,Neutral Angle,Cation Angle,Neutral Bond Length,Cation Bond Length,Trained λ
46.0,110.0,173.04407694014807,174.04453430489556,1.3987805279494103,1.3914984717931769,0.23840513865002627
47.0,184.0,175.75860170903056,174.75682353498237,1.395544175258972,1.3865375271948788,0.23842420293629402
43.0,110.0,173.25444190984913,174.36489226989022,1.4005573176755888,1.3905093424217014,0.23861194789433893
156.0,213.0,171.91673598578097,173.0340568997141,1.395357299866287,1.3847342073001307,0.23883885502060972
112.0,258.0,172.7953742018644,173.4721242853295,1.399626635868242,1.3906881820454389,0.23889779170577335
47.0,116.0,179.3507693971059,179.22441965655233,1.4009322946803504,1.3907263364059563,0.2391144224340193
176.0,283.0,177.70354837666142,178.4443213493544,1.402030100100799,1.3898957365388285,0.23993906527772196
47.0,247.0,179.65370968387353,179.58601824544797,1.3972387391882342,1.3871414481368003,0.24031603457284895
124.0,213.0,174.7958844023744,175.61456321483232,1.3999239609399632,1.3897734733331368,0.24108083414423162
47.0,154.0,177.97852512414659,178.8436853114542,1.398453066272405,1.3881178949094644,0.24195846751778538
249.0,283.0,178.1683109459764,178.2881670813515,1.4029507883557484,1.3907507485612651,0.24220871157643464
44.0,176.0,177.66058688941357,179.08525705983197,1.4025205322336822,1.3886517930963354,0.24243892351965768
160.0,213.0,171.88519265852486,173.69205310224274,1.3979064944577315,1.3855710172265343,0.2426166900638782
44.0,143.0,179.65080918253886,179.3038684317633,1.4029832513315554,1.3897810197269165,0.24277430438422987
42.0,213.0,172.8977765912715,174.9443210421598,1.4006975867960847,1.3890276941327455,0.2429670774611198
37.0,161.0,179.1120709533706,179.23669583876674,1.4044869163133675,1.391818250912517,0.24320480655139062
42.0,258.0,172.62008083503315,174.83779996733418,1.4008457084759114,1.389235047457683,0.2434195819305023
47.0,178.0,174.55396705433049,178.77462265350997,1.3968480117028417,1.385296152836135,0.24347361466789152
46.0,309.0,179.37179841640412,178.79606542016117,1.4055218474357198,1.3932281261489432,0.24405151237391692
143.0,283.0,178.73012518311612,178.88609127544984,1.4004318997819432,1.3882389709305596,0.24415477459716686
43.0,158.0,179.0772769826739,179.52137819648377,1.4048037317071012,1.3939619825682683,0.24468016249406596
143.0,261.0,179.1283368972499,179.07575727115125,1.4017475060351552,1.3899822108023112,0.24471131635538768
47.0,274.0,178.36778090747006,179.17970399005068,1.4027218358960658,1.390470018475528,0.24476004640884155
149.0,258.0,173.3404042202892,173.60225957526572,1.3990673939276943,1.3886794361198582,0.24491848479767214
44.0,219.0,178.09429437296646,178.94774416519954,1.4026133680151058,1.3890661677320584,0.24552066457632463
47.0,149.0,178.88672651642025,178.97522115520266,1.4013843196328784,1.3910284138350937,0.24575639816432765
110.0,160.0,171.9750007600526,173.25159167594398,1.3978724568290877,1.3866659153391925,0.24580260991308023
